id,mean_cc_gain,mean_cross_gain,zone,model
114,2.180091778340736,1.958322328247036,ablation,08_retrained_combined800
46,2.071269100987516,2.0101741167068186,ablation,08_retrained_combined800
19,2.1451471069141923,1.2713695262188769,ablation,08_retrained_combined800
37,2.16268978869865,1.55619091119187,ablation,08_retrained_combined800
65,2.2255880820948177,1.8423954472820716,ablation,08_retrained_combined800
62,1.9596427805474992,1.3121168509477703,ablation,08_retrained_combined800
97,2.026236507841434,1.8559558471439097,ablation,08_retrained_combined800
0,2.115604277915371,3.2755715905159657,ablation,08_retrained_combined800
79,2.1076430956079233,1.709059660404226,ablation,08_retrained_combined800
12,1.9539279861874732,1.5673092731069909,ablation,08_retrained_combined800
99,1.8938206331227665,1.6538903560804272,ablation,08_retrained_combined800
21,2.0813752407451167,1.2374366088158857,ablation,08_retrained_combined800
112,1.9306475016602718,1.463306766409368,ablation,08_retrained_combined800
67,2.0291742174546785,1.4098784046231372,ablation,08_retrained_combined800
113,2.2779493609231234,1.408096686211109,ablation,08_retrained_combined800
55,1.9765159026657568,2.097316853427923,ablation,08_retrained_combined800
49,2.0444424374653947,1.9020214658380352,ablation,08_retrained_combined800
77,1.8580659685729046,1.4083006694671585,ablation,08_retrained_combined800
101,1.9477309346223692,1.7069599144495375,ablation,08_retrained_combined800
50,1.8792503286042692,2.223220840290098,ablation,08_retrained_combined800
27,2.0155295413371257,1.7126480021303687,ablation,08_retrained_combined800
87,2.0415584154494133,1.3585811117298916,ablation,08_retrained_combined800
98,1.9748037888434662,1.4961677170620218,ablation,08_retrained_combined800
28,2.13458686241425,1.6608939577891622,ablation,08_retrained_combined800
29,2.0173925123109187,1.2542779879613921,ablation,08_retrained_combined800
71,2.0314364907915965,1.5014642653746388,ablation,08_retrained_combined800
69,2.101400176970592,1.2414913057798653,ablation,08_retrained_combined800
116,2.2146851525511115,1.4738788259920568,ablation,08_retrained_combined800
24,2.081437877308521,1.7333593537392655,ablation,08_retrained_combined800
84,2.1245490821907174,1.6081736255693708,ablation,08_retrained_combined800
20,1.9795460164231649,2.002571252899143,ablation,08_retrained_combined800
2,1.9775750082748034,1.5129595899165336,ablation,08_retrained_combined800
6,2.295256234089611,2.6064036837099365,ablation,08_retrained_combined800
30,2.063150845227136,1.5573281947771296,ablation,08_retrained_combined800
47,2.2866509221395575,1.8535084409986657,ablation,08_retrained_combined800
38,2.071741324001609,2.485358246403925,ablation,08_retrained_combined800
74,1.9573869995506143,1.6856393014447932,ablation,08_retrained_combined800
40,2.2008017469796934,2.0350501835806685,ablation,08_retrained_combined800
31,1.8758748818895938,2.067929844536081,ablation,08_retrained_combined800
36,1.981538245202454,3.073160154710137,ablation,08_retrained_combined800
83,2.193395075938512,1.4555886826989677,ablation,08_retrained_combined800
5,2.114124177764756,1.1758172225485553,ablation,08_retrained_combined800
51,2.0035779980526955,2.104615903707624,ablation,08_retrained_combined800
34,2.0820715588137553,1.485290214121933,ablation,08_retrained_combined800
68,1.914274935442363,1.095628245415845,ablation,08_retrained_combined800
72,2.2787238899000544,1.3249311393847767,ablation,08_retrained_combined800
25,2.0263872791227584,1.705426868485663,ablation,08_retrained_combined800
85,1.9733625463692097,1.7964733038530338,ablation,08_retrained_combined800
7,1.9897162272470523,3.1244628010245674,ablation,08_retrained_combined800
59,2.049511546565277,1.5168345987930045,ablation,08_retrained_combined800
8,1.923845739912759,1.4728847098885824,ablation,08_retrained_combined800
4,2.3062663570538957,1.7430474740921515,ablation,08_retrained_combined800
117,2.0067576964005833,1.7062418686115473,ablation,08_retrained_combined800
88,2.3001401911502697,2.4468621536778374,ablation,08_retrained_combined800
42,1.9934488733843978,1.696672397758911,ablation,08_retrained_combined800
91,2.0847737037885232,1.651255501508139,ablation,08_retrained_combined800
33,2.1664729176379423,1.5854114289292685,ablation,08_retrained_combined800
63,2.1724687606846436,1.6871875299317427,ablation,08_retrained_combined800
118,2.223557647401303,1.8420639950119966,ablation,08_retrained_combined800
14,1.9920351255743391,2.0330088324971514,ablation,08_retrained_combined800
41,1.9652923096233565,1.206986094946899,ablation,08_retrained_combined800
45,2.080755885120633,2.847725082581178,ablation,08_retrained_combined800
92,1.9853698815155518,1.5400480254700333,ablation,08_retrained_combined800
89,2.0520584230163514,1.6124590132485725,ablation,08_retrained_combined800
109,2.0810525243641704,1.309231874506636,ablation,08_retrained_combined800
48,2.3276280887165046,1.6283685066917075,ablation,08_retrained_combined800
102,1.9737315644212472,1.22830208605786,ablation,08_retrained_combined800
56,1.9285323954822502,1.8755023688096393,ablation,08_retrained_combined800
81,2.0400470720856463,1.760822819241788,ablation,08_retrained_combined800
11,2.0013377782094546,1.6867557289589212,ablation,08_retrained_combined800
110,2.061043071124543,1.6229705086109931,ablation,08_retrained_combined800
103,2.143325784277131,1.5979187966767907,ablation,08_retrained_combined800
115,2.127603259699602,2.4563289717229013,ablation,08_retrained_combined800
60,2.0631229028913554,1.7160554572479887,ablation,08_retrained_combined800
26,2.041473843259444,1.7764098504991281,ablation,08_retrained_combined800
93,2.0358079530467337,2.0385325901181552,ablation,08_retrained_combined800
17,2.029767110023046,2.265083409427397,ablation,08_retrained_combined800
119,2.2140889563619175,1.323333113851281,ablation,08_retrained_combined800
35,2.0421593896821353,1.5472050467346241,ablation,08_retrained_combined800
