id,mean_cc_gain,mean_cross_gain,zone,model
114,1.5293519084502483,0.849326713658001,ablation,09_borehole_seismometer
46,1.546858407419616,1.0297487312444962,ablation,09_borehole_seismometer
19,1.3507481626709077,1.6914184759103967,ablation,09_borehole_seismometer
37,1.478293242182243,1.4996347587703664,ablation,09_borehole_seismometer
65,1.494022011498695,1.4202054980336636,ablation,09_borehole_seismometer
62,1.822668111162978,0.980761192854479,ablation,09_borehole_seismometer
97,1.3688102631906078,1.2022890123467191,ablation,09_borehole_seismometer
0,1.50411532249105,1.6466569425273285,ablation,09_borehole_seismometer
79,1.8675261794647025,1.3634602390689254,ablation,09_borehole_seismometer
12,1.4450355798064982,1.4871619731241803,ablation,09_borehole_seismometer
99,1.3972344628140232,1.4831076155978935,ablation,09_borehole_seismometer
21,1.5735312987884178,2.670741311820077,ablation,09_borehole_seismometer
112,1.8334897492078646,1.4177709600420103,ablation,09_borehole_seismometer
67,1.6391897176861931,1.8105704757660128,ablation,09_borehole_seismometer
113,1.5861540310629472,1.5116998502189591,ablation,09_borehole_seismometer
55,1.9424651857311255,2.205023370817268,ablation,09_borehole_seismometer
49,1.9572584017976755,0.8862602476717966,ablation,09_borehole_seismometer
77,1.5480133945179957,1.5888901011398313,ablation,09_borehole_seismometer
101,2.1635586076176203,2.180086068032933,ablation,09_borehole_seismometer
50,1.5961953308698698,1.0599176620523538,ablation,09_borehole_seismometer
27,1.6746668492834815,1.3819146831366431,ablation,09_borehole_seismometer
87,1.5571140757318098,2.1641584991493317,ablation,09_borehole_seismometer
98,1.3901444171699093,2.2505414631272087,ablation,09_borehole_seismometer
28,1.663676460239413,1.81494057550877,ablation,09_borehole_seismometer
29,1.3700606727182771,0.9892088437155984,ablation,09_borehole_seismometer
71,1.4896934401021618,0.959322970295295,ablation,09_borehole_seismometer
69,3.007510491800666,1.7014807188172192,ablation,09_borehole_seismometer
116,1.3448996367732806,1.4089754538297332,ablation,09_borehole_seismometer
24,1.3531941947214732,2.0699762870525005,ablation,09_borehole_seismometer
84,1.4459701199691313,1.3100691710857064,ablation,09_borehole_seismometer
20,1.694839266068599,1.653747965697864,ablation,09_borehole_seismometer
2,1.454860840591858,1.4194833628981862,ablation,09_borehole_seismometer
6,1.4785578044037457,1.1950845610095548,ablation,09_borehole_seismometer
30,1.4564372530083194,1.449280815504676,ablation,09_borehole_seismometer
47,1.6385823401612853,1.2555733292349323,ablation,09_borehole_seismometer
38,1.5188418024332415,1.849814421131279,ablation,09_borehole_seismometer
74,1.6386787137537595,2.115854633142251,ablation,09_borehole_seismometer
40,1.396258419453878,1.5911591498619013,ablation,09_borehole_seismometer
31,1.7077853198170587,1.5842342952844173,ablation,09_borehole_seismometer
36,1.651866247555843,1.735134699488264,ablation,09_borehole_seismometer
83,1.5824962922653962,1.4200628917733353,ablation,09_borehole_seismometer
5,1.3735283360495,1.7474684161748286,ablation,09_borehole_seismometer
51,1.5407518126624313,2.0866311782753484,ablation,09_borehole_seismometer
34,1.3629754931303115,1.1320173226406294,ablation,09_borehole_seismometer
68,1.4792902140331141,2.094672657228112,ablation,09_borehole_seismometer
72,1.7379550385879958,1.9395178508653799,ablation,09_borehole_seismometer
25,1.5574506719215202,1.843620670369861,ablation,09_borehole_seismometer
85,2.0700946997304923,1.1335052808156434,ablation,09_borehole_seismometer
7,1.6006417894895975,1.6569718231460535,ablation,09_borehole_seismometer
59,1.5380468390333863,1.353477952915958,ablation,09_borehole_seismometer
8,1.45898763236525,1.0277816287262707,ablation,09_borehole_seismometer
4,1.353470300210823,1.6652321099442364,ablation,09_borehole_seismometer
117,1.6309529999540082,1.0805208366469077,ablation,09_borehole_seismometer
88,1.6257409972484673,1.1409510141057901,ablation,09_borehole_seismometer
42,1.3442245098488321,1.1366339282820557,ablation,09_borehole_seismometer
91,1.3672795301288005,1.3419534974728669,ablation,09_borehole_seismometer
33,1.419920853918244,1.4716152118752663,ablation,09_borehole_seismometer
63,1.5488282111065916,1.129089322416234,ablation,09_borehole_seismometer
118,1.3045159988298956,1.128569214028878,ablation,09_borehole_seismometer
14,2.0551937715182556,1.391245217467208,ablation,09_borehole_seismometer
41,1.551216041846119,0.8592211951752831,ablation,09_borehole_seismometer
45,1.5943683440152434,1.4745156316426011,ablation,09_borehole_seismometer
92,1.4954274239005976,1.32589765346764,ablation,09_borehole_seismometer
89,1.3585460246209655,1.3211426161698534,ablation,09_borehole_seismometer
109,1.52896038678085,1.4778516813508082,ablation,09_borehole_seismometer
48,1.350381463953182,1.2643067952369687,ablation,09_borehole_seismometer
102,1.6805413216143108,1.6955496438501618,ablation,09_borehole_seismometer
56,1.4654478682775047,1.4553488369702197,ablation,09_borehole_seismometer
81,1.8715325521578183,1.475986264764298,ablation,09_borehole_seismometer
11,1.4659514690994182,1.420054323895301,ablation,09_borehole_seismometer
110,1.8892889068654242,1.2738191230161402,ablation,09_borehole_seismometer
103,1.4198309571859966,1.540460126541943,ablation,09_borehole_seismometer
115,1.4764377804819626,0.9925649978212867,ablation,09_borehole_seismometer
60,1.8011287576221342,1.3723245052661757,ablation,09_borehole_seismometer
26,1.578456442854916,1.023591709280319,ablation,09_borehole_seismometer
93,1.5594485550868906,2.076811729575893,ablation,09_borehole_seismometer
17,1.450497022439596,1.6055473812518162,ablation,09_borehole_seismometer
119,1.4562693673775011,1.702557705674628,ablation,09_borehole_seismometer
35,1.6423706797250692,1.6038861166273606,ablation,09_borehole_seismometer
52,1.5129413018488045,0.8328656297264585,ablation,09_borehole_seismometer
10,1.5054048683532149,1.3972826170124528,ablation,09_borehole_seismometer
57,2.023668119677264,2.332267197198393,ablation,09_borehole_seismometer
18,1.4481539335863283,1.4660883345505566,ablation,09_borehole_seismometer
106,1.7739825987680171,1.693926999457032,ablation,09_borehole_seismometer
3,1.400763865995031,1.3435380527996124,ablation,09_borehole_seismometer
105,1.512371286206428,1.3951070065175872,ablation,09_borehole_seismometer
32,1.6941329572454726,1.6729845768199876,ablation,09_borehole_seismometer
66,1.4361443279990145,1.4927045384276236,ablation,09_borehole_seismometer
80,1.579958983838551,2.0700202197045945,ablation,09_borehole_seismometer
1,1.4261121111665784,2.1755808853693543,ablation,09_borehole_seismometer
82,1.6968511628149703,1.5292500027188598,ablation,09_borehole_seismometer
73,1.6056383387275752,1.1777973056453823,ablation,09_borehole_seismometer
44,1.8218866432521232,1.9389358420218294,ablation,09_borehole_seismometer
76,1.4046518980411187,1.1050365701511127,ablation,09_borehole_seismometer
64,1.6043099472464015,1.5617657883722056,ablation,09_borehole_seismometer
15,1.4415988057679987,1.783586575772949,ablation,09_borehole_seismometer
104,1.690864007777352,0.9621296948348685,ablation,09_borehole_seismometer
13,1.4635740598188938,1.6701956462473864,ablation,09_borehole_seismometer
96,2.620386948836675,1.825652585897067,ablation,09_borehole_seismometer
70,1.4531980531463826,1.1950195374775583,ablation,09_borehole_seismometer
100,1.5279366178613345,1.6445667846490053,ablation,09_borehole_seismometer
107,1.669501074574231,1.420398161551938,ablation,09_borehole_seismometer
111,1.8304563279977164,1.302321863023146,ablation,09_borehole_seismometer
75,2.4777675027943085,1.538347189825879,ablation,09_borehole_seismometer
9,1.7365484739045747,1.7224251494487355,ablation,09_borehole_seismometer
43,1.4976805709537022,1.9528307171136146,ablation,09_borehole_seismometer
16,1.6563311517896409,1.2966377533132079,ablation,09_borehole_seismometer
78,1.5302163794172774,1.5451291593280914,ablation,09_borehole_seismometer
54,1.9546287097752058,1.292380455932689,ablation,09_borehole_seismometer
39,1.8508965803431203,1.7162523704866388,ablation,09_borehole_seismometer
61,1.4869439856848494,1.1735165338280882,ablation,09_borehole_seismometer
22,1.5501276011157497,2.329686136348571,ablation,09_borehole_seismometer
108,1.5414707143712951,1.437456239463487,ablation,09_borehole_seismometer
86,1.4868322239396108,1.2267671219609888,ablation,09_borehole_seismometer
94,2.140240183560683,1.9623874144290157,ablation,09_borehole_seismometer
90,1.342293326450354,1.6107262690705872,ablation,09_borehole_seismometer
95,1.7033198877460098,0.9621484304279695,ablation,09_borehole_seismometer
58,1.4228215017839454,1.2065536854029237,ablation,09_borehole_seismometer
23,1.762120737427199,1.091100492091508,ablation,09_borehole_seismometer
53,1.480990714353568,1.1939871064042513,ablation,09_borehole_seismometer
65,1.3915673797011434,0.7715355191041776,accumulation,09_borehole_seismometer
116,1.5535477645393054,1.7916057297864474,accumulation,09_borehole_seismometer
118,2.0767988325082127,1.9352167035557213,accumulation,09_borehole_seismometer
48,1.859474343909752,2.4098182300947695,accumulation,09_borehole_seismometer
111,2.068811988511102,1.795749882099205,accumulation,09_borehole_seismometer
93,1.6145044595062366,2.3044443512595936,accumulation,09_borehole_seismometer
75,1.4811809619206322,1.1763629031261433,accumulation,09_borehole_seismometer
39,1.6576233541183367,1.3803607639677966,accumulation,09_borehole_seismometer
83,1.6147372755661642,1.4295687730897366,accumulation,09_borehole_seismometer
53,1.5871617327534593,0.9583528272932647,accumulation,09_borehole_seismometer
69,1.5745772160584273,0.8170948144745965,accumulation,09_borehole_seismometer
22,1.517330402965442,1.6102783695319558,accumulation,09_borehole_seismometer
86,1.576248506627604,1.017718811636035,accumulation,09_borehole_seismometer
67,1.3967334955337982,0.9817707943207049,accumulation,09_borehole_seismometer
1,1.4024153787148552,1.6435657950469515,accumulation,09_borehole_seismometer
74,1.9163664358255565,2.1601491145978367,accumulation,09_borehole_seismometer
85,1.4832557707027874,0.8161914824319393,accumulation,09_borehole_seismometer
59,2.1752075908384474,2.487023582531338,accumulation,09_borehole_seismometer
72,1.3040228054945187,1.1723232068072735,accumulation,09_borehole_seismometer
78,1.473505760156778,1.094231039625098,accumulation,09_borehole_seismometer
45,1.7004861708011745,1.9447938166581509,accumulation,09_borehole_seismometer
49,1.7578818173855026,2.6031695717129217,accumulation,09_borehole_seismometer
42,1.8146724190905288,1.5202721949332805,accumulation,09_borehole_seismometer
29,1.5303454517958706,2.1555516929060863,accumulation,09_borehole_seismometer
13,2.887125451386058,2.7265420670283915,accumulation,09_borehole_seismometer
36,2.048035039576827,2.0603956868105895,accumulation,09_borehole_seismometer
21,2.3379946425086438,2.6464622519222503,accumulation,09_borehole_seismometer
88,1.5961307011134775,1.0275279255182166,accumulation,09_borehole_seismometer
76,1.2697549638012937,0.9901646896786362,accumulation,09_borehole_seismometer
79,1.6133930100038611,1.0955452615288581,accumulation,09_borehole_seismometer
117,1.368032103147268,1.2012047105940364,accumulation,09_borehole_seismometer
63,2.0541372469146704,1.5278125032535137,accumulation,09_borehole_seismometer
110,1.4680567929144455,1.5864464628625004,accumulation,09_borehole_seismometer
14,1.684279602704073,1.9448152770469604,accumulation,09_borehole_seismometer
46,1.4901153386928072,1.8126779198183427,accumulation,09_borehole_seismometer
35,3.4953942666090696,3.4949815722238653,accumulation,09_borehole_seismometer
31,1.4400398710425748,1.706533502426182,accumulation,09_borehole_seismometer
28,1.6956761477856528,2.625369606006407,accumulation,09_borehole_seismometer
60,1.4836582855962104,1.5358907881930985,accumulation,09_borehole_seismometer
119,1.844863772655394,1.4344845777354103,accumulation,09_borehole_seismometer
23,1.6891645568004967,2.176031432829286,accumulation,09_borehole_seismometer
8,1.8445346397806073,1.6819694107179004,accumulation,09_borehole_seismometer
77,1.846088040149017,1.8002916774223656,accumulation,09_borehole_seismometer
52,1.434748526974884,0.843545915602026,accumulation,09_borehole_seismometer
6,2.2749438074553474,2.3122876125986878,accumulation,09_borehole_seismometer
11,2.6215845928143495,2.7447685656151286,accumulation,09_borehole_seismometer
34,1.6110930859296009,1.2391439458298836,accumulation,09_borehole_seismometer
92,1.6692440996105244,0.8503916083571637,accumulation,09_borehole_seismometer
115,1.375756522622925,0.9436882014364502,accumulation,09_borehole_seismometer
26,1.4970750716852128,1.4094797872570255,accumulation,09_borehole_seismometer
80,2.276492264642811,2.2693367679995986,accumulation,09_borehole_seismometer
0,1.2000484860350265,1.3994790075766703,accumulation,09_borehole_seismometer
33,1.6193102494566922,1.1078037537637542,accumulation,09_borehole_seismometer
71,1.5173330099908886,1.0423753981013544,accumulation,09_borehole_seismometer
2,1.9195833574562182,2.04540517156561,accumulation,09_borehole_seismometer
112,1.8213850788013137,1.2160869626606474,accumulation,09_borehole_seismometer
104,2.1703081934747233,2.3438458750815294,accumulation,09_borehole_seismometer
41,1.9645842008818022,2.6093026769738463,accumulation,09_borehole_seismometer
12,1.5375875022629406,1.8424093191786668,accumulation,09_borehole_seismometer
3,1.434116549140003,1.8744796598065836,accumulation,09_borehole_seismometer
81,1.6265130952389846,1.100308374907393,accumulation,09_borehole_seismometer
64,1.4041082544638162,1.0176567684493762,accumulation,09_borehole_seismometer
89,1.7077347307618325,0.9373605086835667,accumulation,09_borehole_seismometer
15,2.291796446160091,2.016102349305656,accumulation,09_borehole_seismometer
102,1.4199977267867037,1.1735354699607414,accumulation,09_borehole_seismometer
87,1.8892170329196176,2.1811962897924566,accumulation,09_borehole_seismometer
17,1.8182926010772054,2.0396372568666257,accumulation,09_borehole_seismometer
16,1.8072137012288625,2.4519872127811473,accumulation,09_borehole_seismometer
47,2.3073088740370884,1.4327877446853832,accumulation,09_borehole_seismometer
90,1.731210854015071,1.91196134490817,accumulation,09_borehole_seismometer
55,1.7799484264075922,1.5004828306435545,accumulation,09_borehole_seismometer
25,1.7966608133372515,2.7654901258350355,accumulation,09_borehole_seismometer
20,2.0773732519713866,2.632276435599173,accumulation,09_borehole_seismometer
113,1.7020037080682442,1.4901683680266964,accumulation,09_borehole_seismometer
37,1.500500975467788,2.0041107457632434,accumulation,09_borehole_seismometer
106,1.415376520351575,1.0752488467886951,accumulation,09_borehole_seismometer
99,1.5768154291472138,0.9316841427788392,accumulation,09_borehole_seismometer
19,1.7371140909017064,1.8576518949123515,accumulation,09_borehole_seismometer
57,1.6576892181031713,1.030305652666795,accumulation,09_borehole_seismometer
58,1.9787684760977389,1.347756049965544,accumulation,09_borehole_seismometer
91,1.5523767091547949,0.937647340672995,accumulation,09_borehole_seismometer
5,3.7319275657361963,3.506922120376463,accumulation,09_borehole_seismometer
10,3.457087535521994,2.9397513977479846,accumulation,09_borehole_seismometer
73,1.485443743991776,1.2207615118566986,accumulation,09_borehole_seismometer
70,1.8075636812554674,1.7545788658463715,accumulation,09_borehole_seismometer
103,1.4137861275380914,0.8434953678923549,accumulation,09_borehole_seismometer
82,1.4239343754220743,0.8991793113093852,accumulation,09_borehole_seismometer
62,1.5901460583533216,1.352320101207721,accumulation,09_borehole_seismometer
24,2.4571730495965634,2.868554111047618,accumulation,09_borehole_seismometer
40,1.5058826765744329,1.551101072521736,accumulation,09_borehole_seismometer
61,1.7093997869884678,1.762016654322792,accumulation,09_borehole_seismometer
98,1.633100542593683,1.7838686386377347,accumulation,09_borehole_seismometer
56,1.4189592507579314,0.850207816908601,accumulation,09_borehole_seismometer
27,1.4298452733871287,0.8031557262466269,accumulation,09_borehole_seismometer
32,1.6572494435598493,2.250242545992523,accumulation,09_borehole_seismometer
84,1.8317907352648373,1.462594850887811,accumulation,09_borehole_seismometer
95,1.7876700789248225,1.3857516500675529,accumulation,09_borehole_seismometer
9,1.5165390796313964,1.291277956205778,accumulation,09_borehole_seismometer
105,1.5994910473000299,2.3733691968927255,accumulation,09_borehole_seismometer
109,1.6350641565650363,1.5968375300868238,accumulation,09_borehole_seismometer
66,1.6905252980787342,1.8527087914416185,accumulation,09_borehole_seismometer
51,2.300637256517087,0.9909820678817596,accumulation,09_borehole_seismometer
18,1.6830018924358452,1.0935649888850545,accumulation,09_borehole_seismometer
38,1.5383930556088363,1.8595609773229334,accumulation,09_borehole_seismometer
94,1.5515403420631686,2.19969209731899,accumulation,09_borehole_seismometer
4,1.8429228108055387,2.253703589309256,accumulation,09_borehole_seismometer
107,1.7818097592272941,2.066784329062521,accumulation,09_borehole_seismometer
97,1.4782558259214347,0.9056625624116073,accumulation,09_borehole_seismometer
114,1.5176062474255403,1.3909838551989901,accumulation,09_borehole_seismometer
68,1.4667165701589995,0.6080129260320856,accumulation,09_borehole_seismometer
44,1.5711842161382252,0.8876355926287957,accumulation,09_borehole_seismometer
54,1.7340886063400305,1.7176031025427352,accumulation,09_borehole_seismometer
101,1.9319147871431284,1.9774715763699209,accumulation,09_borehole_seismometer
30,1.4506197487962964,2.3323120563122437,accumulation,09_borehole_seismometer
7,1.7629485209415328,2.2083630135767978,accumulation,09_borehole_seismometer
108,1.9619903842017998,2.225201179646895,accumulation,09_borehole_seismometer
100,1.575346475114923,1.826617044470823,accumulation,09_borehole_seismometer
43,1.8193845761825163,0.9362350727363294,accumulation,09_borehole_seismometer
50,2.074358907102668,2.9933002813742946,accumulation,09_borehole_seismometer
96,1.7100742814858727,1.4042752408630428,accumulation,09_borehole_seismometer
