id,mean_cc_gain,mean_cross_gain,zone,model
114,1.4904884439814434,1.2916703626673935,ablation,06_combined800
46,1.5010491020894694,1.6042491768310516,ablation,06_combined800
19,1.4143355008775145,1.7158677538815208,ablation,06_combined800
37,1.5457038260478257,1.5310786853829232,ablation,06_combined800
65,1.460580638443346,1.7850646130481658,ablation,06_combined800
62,1.5338731970362893,1.4304727088845794,ablation,06_combined800
97,1.4765372514802872,1.834538140845935,ablation,06_combined800
0,1.47904861839594,1.891602990128733,ablation,06_combined800
79,1.5344443923809492,1.5574053791997442,ablation,06_combined800
12,1.4570290900091716,2.1216791702607543,ablation,06_combined800
99,1.3308229909536704,1.7452009762144474,ablation,06_combined800
21,1.4354150265749257,1.8458927875527107,ablation,06_combined800
112,1.7552283107650475,1.8078975122527958,ablation,06_combined800
67,1.684482800402615,2.1578524818060933,ablation,06_combined800
113,1.6341250939455025,1.6904677225839109,ablation,06_combined800
55,1.7688237896028653,1.8380990604917635,ablation,06_combined800
49,1.5848154173772655,1.2938967748768433,ablation,06_combined800
77,1.4395159062579133,1.795098256525144,ablation,06_combined800
101,1.7060063555749565,1.8625417610768509,ablation,06_combined800
50,1.3526405358276419,1.4712785788252218,ablation,06_combined800
27,1.5266814941134925,1.6833045263067952,ablation,06_combined800
87,1.5037227964609614,1.6775023075326565,ablation,06_combined800
98,1.4065209448115081,1.6451160734761803,ablation,06_combined800
28,1.492975215195185,1.7670460759110695,ablation,06_combined800
29,1.3442671576598086,1.3429589091881275,ablation,06_combined800
71,1.7994169539873819,1.5198929263387249,ablation,06_combined800
69,3.918094297552007,1.3425679645355824,ablation,06_combined800
116,1.4290317118609461,1.6540729676702888,ablation,06_combined800
24,1.408046749607389,1.6921957564955499,ablation,06_combined800
84,1.5098734842141053,1.4395449193828684,ablation,06_combined800
20,1.464597906551362,1.7290599034443086,ablation,06_combined800
2,1.412082468073184,1.6626354205583582,ablation,06_combined800
6,1.5223838064731843,1.7768887837074936,ablation,06_combined800
30,1.4130671235935452,1.7818934746961266,ablation,06_combined800
47,1.600446063087248,1.7100463924232894,ablation,06_combined800
38,1.4840844514474034,1.8180606397503876,ablation,06_combined800
74,1.5473079670937282,1.866486353437007,ablation,06_combined800
40,1.5511341878067288,1.702270877314834,ablation,06_combined800
31,1.5919349038074766,1.8461236615186458,ablation,06_combined800
36,1.627527251449545,1.8534800765438368,ablation,06_combined800
83,1.5687314593354018,1.7701798885902271,ablation,06_combined800
5,1.5062325879139091,1.7784392935387943,ablation,06_combined800
51,1.543624244340828,2.274604601516159,ablation,06_combined800
34,1.308671003697528,1.8344750651825332,ablation,06_combined800
68,1.4087033955277153,1.7784399401840112,ablation,06_combined800
72,1.5443995756546127,1.6738530230818334,ablation,06_combined800
25,1.500569731882149,1.9080076361950078,ablation,06_combined800
85,1.781041353435929,1.537035445810737,ablation,06_combined800
7,1.5980383539186143,1.968634294329713,ablation,06_combined800
59,1.5749371196402142,2.054381369971079,ablation,06_combined800
8,1.5703717007898388,2.0579161963788284,ablation,06_combined800
4,1.4984515928639557,2.0697089619697535,ablation,06_combined800
117,1.6411193738940775,1.507782834890214,ablation,06_combined800
88,1.51014787756859,1.5762867186134377,ablation,06_combined800
42,1.3901930382414605,1.5414353119112174,ablation,06_combined800
91,1.4173558866732765,1.682881125667339,ablation,06_combined800
33,1.589317222027848,1.6979317108838177,ablation,06_combined800
63,1.4784889636716978,1.4231620031994447,ablation,06_combined800
118,1.549449011803537,1.4926661133657109,ablation,06_combined800
14,1.5154188790397107,1.5724619191222424,ablation,06_combined800
41,1.3773205548531606,1.4360729503480858,ablation,06_combined800
45,1.4652389963148091,1.9828288863707884,ablation,06_combined800
92,1.5796237628299152,1.766425891388104,ablation,06_combined800
89,1.4370871543202948,1.7611075966037848,ablation,06_combined800
109,1.415779705941453,1.577224985549206,ablation,06_combined800
48,1.5250641471630728,1.5877221246228332,ablation,06_combined800
102,1.6293416442917397,1.6545181043726678,ablation,06_combined800
56,1.536237058751007,1.8632722090038474,ablation,06_combined800
81,1.691342128573109,1.6868665513508734,ablation,06_combined800
11,1.622233598506907,1.9453101749510182,ablation,06_combined800
110,1.9409394600018348,1.5429343002440175,ablation,06_combined800
103,1.528864435114071,1.5937626264469504,ablation,06_combined800
115,1.400402521811602,1.4810545842521914,ablation,06_combined800
60,1.661027419681974,1.6787429067744561,ablation,06_combined800
26,1.3846627998838863,1.60631458816083,ablation,06_combined800
93,1.581934805159279,1.7720891666659035,ablation,06_combined800
17,1.5493427484942386,1.9397823644539458,ablation,06_combined800
119,1.5792863907233774,1.6245468144444868,ablation,06_combined800
35,1.59991090818472,1.885003371370551,ablation,06_combined800
52,1.538356382412733,1.4360679489243597,ablation,06_combined800
