id,mean_cc_gain,mean_cross_gain,zone,model
114,1.919748726504848,1.621724157174306,ablation,04_accumulation_vertical
46,1.602597909043859,1.674767245759109,ablation,04_accumulation_vertical
19,1.6992448388183774,2.517593307336888,ablation,04_accumulation_vertical
37,1.9824815515554206,2.0456993253298137,ablation,04_accumulation_vertical
65,1.7758738497601256,1.8630874989518282,ablation,04_accumulation_vertical
62,1.761420644378124,1.6946533057417816,ablation,04_accumulation_vertical
97,1.7747425348003822,2.0375932092471762,ablation,04_accumulation_vertical
0,1.655392328670851,1.9933246032926477,ablation,04_accumulation_vertical
79,1.6454714764751224,1.5854827237469713,ablation,04_accumulation_vertical
12,1.5998018299545342,2.237517569282744,ablation,04_accumulation_vertical
99,1.5182643637102884,1.8765633401690642,ablation,04_accumulation_vertical
21,1.7565043666172557,2.361875850972569,ablation,04_accumulation_vertical
112,1.807766422644471,1.9040980276965667,ablation,04_accumulation_vertical
67,1.7432347229324556,1.9470867686460127,ablation,04_accumulation_vertical
113,1.6879769428854992,1.8151484679564507,ablation,04_accumulation_vertical
