id,mean_cc_gain,mean_cross_gain,zone,model
114,2.0637672167434014,1.7717247799223255,ablation,07_retrained_combined200
46,1.9362194716883123,1.789543843722869,ablation,07_retrained_combined200
19,1.942453622232889,1.2448235737020024,ablation,07_retrained_combined200
37,2.0074594635565655,1.378594564567121,ablation,07_retrained_combined200
65,2.070728640953212,1.3542720026791766,ablation,07_retrained_combined200
62,1.8535160793307828,1.066423642849757,ablation,07_retrained_combined200
97,1.8137833374535752,1.5558127064295666,ablation,07_retrained_combined200
0,1.9751223658272603,2.6220534407897507,ablation,07_retrained_combined200
79,1.938589272139192,1.5738081272539433,ablation,07_retrained_combined200
12,1.8341269322356548,1.118722328251016,ablation,07_retrained_combined200
99,1.693340417924336,1.4414800437240791,ablation,07_retrained_combined200
21,1.9766551093499314,1.4448093931740682,ablation,07_retrained_combined200
112,1.7699993129805534,1.1510650743086235,ablation,07_retrained_combined200
67,1.7640478516230638,1.1939563928825077,ablation,07_retrained_combined200
113,2.1365028866578344,1.4394679357479667,ablation,07_retrained_combined200
55,1.8500830033028837,2.007522824090637,ablation,07_retrained_combined200
49,1.9225823048165467,1.7187765222507976,ablation,07_retrained_combined200
77,1.6846851764155233,1.1256506869187397,ablation,07_retrained_combined200
101,1.8227671588572243,1.427722025987803,ablation,07_retrained_combined200
50,1.7067503401036617,1.4784752600749138,ablation,07_retrained_combined200
27,1.8791148288649822,1.40925041530726,ablation,07_retrained_combined200
87,2.014243872632019,1.6106499405443706,ablation,07_retrained_combined200
98,1.7746009955696391,1.4208840873707442,ablation,07_retrained_combined200
28,2.0214410681749166,1.470418158493217,ablation,07_retrained_combined200
29,1.8652620340819923,0.8763275443104258,ablation,07_retrained_combined200
71,1.7822988033085436,1.210058315772786,ablation,07_retrained_combined200
69,1.988807180318389,1.2302313397445572,ablation,07_retrained_combined200
116,1.9898530602996658,1.2265852222565579,ablation,07_retrained_combined200
24,1.9929241555342412,1.5336757706074187,ablation,07_retrained_combined200
84,2.0669352326602346,1.4718957114072573,ablation,07_retrained_combined200
20,1.9156001940721534,1.8010671487677912,ablation,07_retrained_combined200
2,1.8202534804627315,1.2079721805269499,ablation,07_retrained_combined200
6,2.090733713492665,2.183625579909162,ablation,07_retrained_combined200
30,1.8956435842881778,1.4033945120183904,ablation,07_retrained_combined200
47,2.1533268864760577,1.5913079129333683,ablation,07_retrained_combined200
38,1.9415674514248693,2.068850117107457,ablation,07_retrained_combined200
74,1.861024484693051,1.8617018383738986,ablation,07_retrained_combined200
40,2.060880744645599,1.3120431302528615,ablation,07_retrained_combined200
31,1.675491881742542,1.5517217268540031,ablation,07_retrained_combined200
36,1.866825714090813,2.9930195870447296,ablation,07_retrained_combined200
83,2.0192753507925225,1.3371545827213323,ablation,07_retrained_combined200
5,1.977735602252584,1.106802944360585,ablation,07_retrained_combined200
51,1.8689517972278438,1.6418996614287438,ablation,07_retrained_combined200
34,1.9266980989941822,1.3350018064465843,ablation,07_retrained_combined200
68,1.8643465108200963,1.158778774853108,ablation,07_retrained_combined200
72,2.1009197885503212,1.166200417990209,ablation,07_retrained_combined200
25,1.89421053224955,1.2310428578490336,ablation,07_retrained_combined200
85,1.8690487846421227,1.3845858465891714,ablation,07_retrained_combined200
7,1.866476800575859,2.66007164247375,ablation,07_retrained_combined200
59,1.8766679993131894,1.2272316676336468,ablation,07_retrained_combined200
8,1.7440259113318426,1.2112412099318048,ablation,07_retrained_combined200
4,2.180324808792557,1.7202609947239844,ablation,07_retrained_combined200
117,1.7906204964809258,1.313310193202679,ablation,07_retrained_combined200
88,2.192817121768872,1.6522984735228494,ablation,07_retrained_combined200
42,1.813891474786129,1.5386154507192933,ablation,07_retrained_combined200
91,2.036461136096482,1.6736601901350328,ablation,07_retrained_combined200
33,2.012022071941362,1.209647667201497,ablation,07_retrained_combined200
63,2.0354737969365084,1.639009575501151,ablation,07_retrained_combined200
118,2.0191631542520625,1.0836539814869648,ablation,07_retrained_combined200
14,1.881931269425251,1.5478125204418487,ablation,07_retrained_combined200
41,1.8250442619658909,1.1628284268259228,ablation,07_retrained_combined200
45,1.7839128529454442,2.8369752424152943,ablation,07_retrained_combined200
92,1.8372821732562934,1.356371947406565,ablation,07_retrained_combined200
89,1.943637619536825,1.3231947705270708,ablation,07_retrained_combined200
109,1.968248423402511,1.1899469465266554,ablation,07_retrained_combined200
48,2.1518150536696554,1.377457103717724,ablation,07_retrained_combined200
102,1.7767474657660138,1.1035872969919125,ablation,07_retrained_combined200
56,1.729938249728915,1.7846673510554347,ablation,07_retrained_combined200
81,1.952529979811521,1.1980484975013743,ablation,07_retrained_combined200
11,1.797282382406521,1.252518140227181,ablation,07_retrained_combined200
110,1.9207888274022458,1.5654196514558008,ablation,07_retrained_combined200
103,1.9991613260239993,1.4660551993925508,ablation,07_retrained_combined200
115,1.9134174054724227,1.9598337466607578,ablation,07_retrained_combined200
60,1.9781988677044045,1.3298201285546498,ablation,07_retrained_combined200
26,1.8922710531383213,1.244586297406224,ablation,07_retrained_combined200
93,1.9077694240011076,1.2760057129320421,ablation,07_retrained_combined200
17,1.9326644231150047,1.2816101446736214,ablation,07_retrained_combined200
119,2.121217229740382,1.4233093685461555,ablation,07_retrained_combined200
35,1.864606748916953,1.431739928995752,ablation,07_retrained_combined200
52,1.9197160418225594,1.7385755790283866,ablation,07_retrained_combined200
10,1.8883499541284814,1.437807471223092,ablation,07_retrained_combined200
57,1.8869407420959114,1.7946329021037748,ablation,07_retrained_combined200
18,2.2172366387883438,0.8567669232754548,ablation,07_retrained_combined200
106,1.940347158018919,1.4204105420433732,ablation,07_retrained_combined200
3,1.7956421634972628,1.5983924436482506,ablation,07_retrained_combined200
105,1.899918788023609,1.3703867371968559,ablation,07_retrained_combined200
32,1.817000830752697,2.7491297441528144,ablation,07_retrained_combined200
66,1.8391140450848489,1.3499568839282194,ablation,07_retrained_combined200
80,2.158918264658361,1.6992812839089186,ablation,07_retrained_combined200
1,1.7063779185793624,1.71396375417256,ablation,07_retrained_combined200
82,1.9946771320044903,1.4790609525588854,ablation,07_retrained_combined200
73,1.9866237594293608,1.1201048890478709,ablation,07_retrained_combined200
44,1.8778205646898265,3.9592725117547833,ablation,07_retrained_combined200
76,1.870194272771613,1.4006731686618004,ablation,07_retrained_combined200
64,2.0998460813008513,3.216509481626108,ablation,07_retrained_combined200
15,2.148405893651267,2.361437300936598,ablation,07_retrained_combined200
104,1.8424580030977975,1.1726708553754992,ablation,07_retrained_combined200
13,1.7466378309395565,1.2533618548133545,ablation,07_retrained_combined200
96,1.8145016039240265,2.1078729112014085,ablation,07_retrained_combined200
70,2.0477727954027527,1.114395279751257,ablation,07_retrained_combined200
100,1.739548601312898,2.0490586722570314,ablation,07_retrained_combined200
107,1.85649021959731,2.734907615256956,ablation,07_retrained_combined200
