id,mean_cc_gain,mean_cross_gain,zone,model
141,1.85684,cross_gain,ablation/0706_RA88,02_ablation_vertical
59,1.50075,cross_gain,ablation/0706_RA88,02_ablation_vertical
162,1.59626,cross_gain,ablation/0706_RA88,02_ablation_vertical
74,1.48643,cross_gain,ablation/0706_RA88,02_ablation_vertical
6,1.63073,cross_gain,ablation/0706_RA88,02_ablation_vertical
106,1.54565,cross_gain,ablation/0706_RA88,02_ablation_vertical
10,1.37057,cross_gain,ablation/0706_RA88,02_ablation_vertical
13,1.5061,cross_gain,ablation/0706_RA88,02_ablation_vertical
133,1.55512,cross_gain,ablation/0706_RA88,02_ablation_vertical
61,1.42021,cross_gain,ablation/0706_RA88,02_ablation_vertical
27,1.57377,cross_gain,ablation/0706_RA88,02_ablation_vertical
25,1.91842,cross_gain,ablation/0706_RA88,02_ablation_vertical
47,1.48875,cross_gain,ablation/0706_RA88,02_ablation_vertical
38,1.41805,cross_gain,ablation/0706_RA88,02_ablation_vertical
166,1.85839,cross_gain,ablation/0706_RA88,02_ablation_vertical
153,1.47229,cross_gain,ablation/0706_RA88,02_ablation_vertical
164,1.54048,cross_gain,ablation/0706_RA88,02_ablation_vertical
150,1.38172,cross_gain,ablation/0706_RA88,02_ablation_vertical
54,1.58539,cross_gain,ablation/0706_RA88,02_ablation_vertical
60,1.41848,cross_gain,ablation/0706_RA88,02_ablation_vertical
110,1.54464,cross_gain,ablation/0706_RA88,02_ablation_vertical
179,1.62182,cross_gain,ablation/0706_RA88,02_ablation_vertical
109,1.72302,cross_gain,ablation/0706_RA88,02_ablation_vertical
172,1.5214,cross_gain,ablation/0706_RA88,02_ablation_vertical
167,1.51696,cross_gain,ablation/0706_RA88,02_ablation_vertical
58,1.47955,cross_gain,ablation/0706_RA88,02_ablation_vertical
174,1.50791,cross_gain,ablation/0706_RA88,02_ablation_vertical
142,1.84251,cross_gain,ablation/0706_RA88,02_ablation_vertical
149,1.35721,cross_gain,ablation/0706_RA88,02_ablation_vertical
69,1.39227,cross_gain,ablation/0706_RA88,02_ablation_vertical
19,1.58284,cross_gain,ablation/0706_RA88,02_ablation_vertical
114,1.47266,cross_gain,ablation/0706_RA88,02_ablation_vertical
29,1.58179,cross_gain,ablation/0706_RA88,02_ablation_vertical
101,1.44279,cross_gain,ablation/0706_RA88,02_ablation_vertical
75,1.52838,cross_gain,ablation/0706_RA88,02_ablation_vertical
138,1.59339,cross_gain,ablation/0706_RA88,02_ablation_vertical
129,1.40471,cross_gain,ablation/0706_RA88,02_ablation_vertical
56,1.48143,cross_gain,ablation/0706_RA88,02_ablation_vertical
42,1.29469,cross_gain,ablation/0706_RA88,02_ablation_vertical
76,1.47769,cross_gain,ablation/0706_RA88,02_ablation_vertical
156,1.57055,cross_gain,ablation/0706_RA88,02_ablation_vertical
