id,mean_cc_gain,mean_cross_gain,zone,model
1,1.4788724750057285,1.7812523141094232,accumulation,08_combined480
114,1.5097226578463727,1.6748424174101562,accumulation,08_combined480
49,1.5997899463297287,1.3134729932205478,accumulation,08_combined480
164,1.3729865294298966,1.1273233363211124,accumulation,08_combined480
10,1.7031169048124777,1.9898672057834745,accumulation,08_combined480
141,1.7209421952665391,1.2467408918936804,accumulation,08_combined480
174,1.4104448743074656,1.6638879638692892,accumulation,08_combined480
105,1.8293481359026955,1.9807955384690175,accumulation,08_combined480
23,1.4951006861006366,1.6055921077419093,accumulation,08_combined480
98,1.5114361731660786,1.5724665401255375,accumulation,08_combined480
71,1.826031829524834,1.878467030223955,accumulation,08_combined480
99,1.7498122839367514,1.8204621478100846,accumulation,08_combined480
104,1.6487056008531475,1.6013089061265107,accumulation,08_combined480
150,1.4879424788522617,1.4949417041065391,accumulation,08_combined480
95,1.3816138006722816,1.4484583832683176,accumulation,08_combined480
138,1.516435072061061,1.4426103935857237,accumulation,08_combined480
80,1.483879548197704,1.4947283219858936,accumulation,08_combined480
176,1.4793841556579288,1.4246414051794514,accumulation,08_combined480
73,1.4045472083298343,1.4714894410434245,accumulation,08_combined480
75,1.4003861451285744,1.2809084206595713,accumulation,08_combined480
91,1.431883573159757,1.580710807589771,accumulation,08_combined480
24,1.5845602255184752,1.5996910394771633,accumulation,08_combined480
26,2.0806789393213974,1.7973873431485223,accumulation,08_combined480
46,2.0151679907070106,2.1111444516297704,accumulation,08_combined480
103,1.5185510303451353,1.7374290012878233,accumulation,08_combined480
169,1.514336855859311,1.268210889300431,accumulation,08_combined480
45,1.5182365357122491,1.464800204586528,accumulation,08_combined480
96,2.1488166851877777,2.413413178076881,accumulation,08_combined480
130,1.3570857824769902,1.4150026949785302,accumulation,08_combined480
56,1.373567969497175,1.5258233104456438,accumulation,08_combined480
107,1.3921158744785176,1.2757414415570856,accumulation,08_combined480
146,1.5358414734569192,1.8178378182172317,accumulation,08_combined480
94,1.5276367659739951,1.1891996155531812,accumulation,08_combined480
125,1.619831366768344,1.766303006387809,accumulation,08_combined480
145,1.4168429284872932,1.571598695864251,accumulation,08_combined480
119,1.3984123148563135,1.3412664750269268,accumulation,08_combined480
77,1.8499447784181087,2.048484392601501,accumulation,08_combined480
64,1.5882559128306715,1.7700203182932506,accumulation,08_combined480
149,1.779563423436926,2.1776440464358195,accumulation,08_combined480
74,1.4617763804183705,2.0317165183203807,accumulation,08_combined480
101,1.5906667083647128,1.6402975686402725,accumulation,08_combined480
9,1.7518057033383303,2.0904200942954976,accumulation,08_combined480
76,1.8104034174138601,2.441598526864531,accumulation,08_combined480
44,1.7773423369564507,1.8129279467326291,accumulation,08_combined480
116,1.4796636894377353,1.5172154077902709,accumulation,08_combined480
152,2.2395742352250196,1.9664083049457783,accumulation,08_combined480
42,1.501277884854502,1.7218742356025196,accumulation,08_combined480
35,1.5023004072798152,1.4443767107293055,accumulation,08_combined480
27,1.38930224781504,1.2143492021723463,accumulation,08_combined480
97,1.8595234424245675,1.7712640607364516,accumulation,08_combined480
129,1.580132599077698,1.6226013725978121,accumulation,08_combined480
72,1.5274817865552077,1.306689185261495,accumulation,08_combined480
21,1.802175744525801,1.9271360349598994,accumulation,08_combined480
156,1.5301087790790766,1.4231269890418474,accumulation,08_combined480
113,1.4696811671511427,1.4187351913102684,accumulation,08_combined480
155,1.4856791367626734,1.757067126444311,accumulation,08_combined480
58,1.3610044772938898,1.1744120367025856,accumulation,08_combined480
89,1.9103746865299633,2.1223857676666227,accumulation,08_combined480
8,1.3158161315386285,1.5158535198711096,accumulation,08_combined480
128,1.4324493469249102,1.4367434936077523,accumulation,08_combined480
148,2.107047612795466,1.9637900209235837,accumulation,08_combined480
171,1.5169996232565512,1.5530665489213906,accumulation,08_combined480
135,1.3928391315267041,1.3194731709029979,accumulation,08_combined480
37,1.4241158620761056,1.39823095655106,accumulation,08_combined480
178,1.5354115953174374,1.4422561318440952,accumulation,08_combined480
154,1.5714250514719244,1.797780135306501,accumulation,08_combined480
177,1.4170128468277652,1.4412433475766382,accumulation,08_combined480
123,1.3934261918163604,1.1545743170699088,accumulation,08_combined480
147,1.6409720256203186,1.8434517007434805,accumulation,08_combined480
70,2.1254660023490306,1.9690349727506515,accumulation,08_combined480
120,1.422959412848559,1.2350041178109936,accumulation,08_combined480
20,1.363196613867403,1.6144886224683226,accumulation,08_combined480
61,1.4956726805139835,1.6875010678404743,accumulation,08_combined480
124,1.4720379840127484,1.3741812840435146,accumulation,08_combined480
151,1.6836339977375439,1.5363394844317038,accumulation,08_combined480
14,1.4099686230198993,1.4427218253101723,accumulation,08_combined480
106,1.9709632631691896,2.1983932703483084,accumulation,08_combined480
2,1.6293664359683404,1.7056879210416434,accumulation,08_combined480
90,2.093804917034879,2.4423471841962074,accumulation,08_combined480
100,1.517718747862596,1.4619721404430113,accumulation,08_combined480
12,1.4929682224877734,1.6160226873658494,accumulation,08_combined480
68,1.546666955872836,1.3196591624316518,accumulation,08_combined480
41,1.6603771391584374,1.5522803700188974,accumulation,08_combined480
32,1.4132615314345667,1.2356597240206373,accumulation,08_combined480
111,1.5592722305014548,1.5208559299140751,accumulation,08_combined480
84,1.3373967231746853,1.1402230459977816,accumulation,08_combined480
22,1.8134604589174117,1.7508580527786766,accumulation,08_combined480
18,1.4797322492332152,1.3843010655251693,accumulation,08_combined480
144,1.3547835967669628,1.342860079904701,accumulation,08_combined480
60,1.6295300377979292,1.687368472010715,accumulation,08_combined480
157,1.4038252199752357,1.3591144000233926,accumulation,08_combined480
122,1.7109406978866228,1.9967643784296043,accumulation,08_combined480
43,1.5828908102367858,1.750622013504318,accumulation,08_combined480
85,1.4220171035698983,1.5145462514274186,accumulation,08_combined480
3,1.309042320657397,1.493056057839375,accumulation,08_combined480
160,2.069964343877065,1.644558957723192,accumulation,08_combined480
69,1.821357439741029,1.671997106374755,accumulation,08_combined480
110,1.4592077589220325,1.362274223959766,accumulation,08_combined480
54,1.5660320134891692,1.4130142840375326,accumulation,08_combined480
11,1.4775689829009158,1.6289220120481935,accumulation,08_combined480
109,1.755152705357006,1.6785271748489479,accumulation,08_combined480
118,2.020775288247654,2.2852454930482637,accumulation,08_combined480
172,1.3807978230378914,1.560783372559134,accumulation,08_combined480
137,1.623632627261415,1.5258679793775685,accumulation,08_combined480
